,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.005,0.0,0.01,0.0,0.0,0.0,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.0,0.0,0.015,0.0,0.0,0.005,0.0,0.0
1,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.02,0.035,0.025,0.005,0.04,0.02,0.025,0.02,0.03,0.01,0.03,0.025,0.04,0.025
2,0.075,0.06,0.085,0.08,0.04,0.075,0.07,0.065,0.065,0.075,0.08,0.06,0.035,0.09,0.04,0.055,0.105,0.07,0.05,0.075,0.085
3,0.145,0.225,0.1,0.14,0.17,0.17,0.125,0.165,0.15,0.14,0.135,0.095,0.115,0.105,0.14,0.165,0.165,0.13,0.175,0.115,0.135
4,0.21,0.215,0.185,0.155,0.22,0.155,0.16,0.21,0.185,0.165,0.19,0.195,0.23,0.205,0.17,0.15,0.16,0.225,0.24,0.155,0.175
5,0.2,0.215,0.27,0.175,0.19,0.2,0.175,0.18,0.255,0.19,0.185,0.225,0.225,0.285,0.24,0.205,0.17,0.24,0.18,0.26,0.175
6,0.13,0.19,0.16,0.155,0.19,0.15,0.14,0.1,0.145,0.2,0.15,0.185,0.155,0.205,0.225,0.21,0.16,0.18,0.26,0.215,0.125
7,0.19,0.13,0.14,0.14,0.165,0.11,0.14,0.11,0.155,0.155,0.125,0.15,0.2,0.145,0.155,0.185,0.245,0.12,0.2,0.145,0.12
8,0.125,0.135,0.145,0.115,0.09,0.13,0.155,0.145,0.18,0.09,0.11,0.08,0.125,0.12,0.095,0.105,0.145,0.13,0.145,0.155,0.19
9,0.125,0.13,0.13,0.09,0.095,0.115,0.125,0.1,0.085,0.135,0.145,0.115,0.055,0.12,0.145,0.155,0.125,0.12,0.085,0.07,0.155
10,0.125,0.09,0.1,0.095,0.1,0.085,0.06,0.065,0.07,0.06,0.07,0.065,0.075,0.1,0.065,0.08,0.145,0.09,0.055,0.06,0.09
11,0.06,0.1,0.1,0.075,0.05,0.055,0.035,0.05,0.1,0.075,0.06,0.065,0.035,0.05,0.075,0.045,0.07,0.065,0.09,0.06,0.05
12,0.075,0.075,0.055,0.06,0.045,0.06,0.06,0.08,0.015,0.08,0.07,0.085,0.04,0.05,0.04,0.045,0.045,0.065,0.095,0.065,0.075
13,0.06,0.095,0.075,0.05,0.04,0.08,0.09,0.05,0.045,0.02,0.06,0.065,0.085,0.04,0.035,0.07,0.05,0.06,0.03,0.04,0.045
14,0.085,0.04,0.025,0.075,0.04,0.025,0.045,0.045,0.035,0.045,0.03,0.035,0.02,0.025,0.03,0.05,0.05,0.03,0.055,0.015,0.045
15,0.035,0.035,0.05,0.025,0.035,0.035,0.035,0.03,0.01,0.02,0.03,0.02,0.04,0.045,0.035,0.02,0.03,0.035,0.025,0.045,0.025
16,0.045,0.035,0.005,0.035,0.01,0.02,0.03,0.045,0.03,0.01,0.035,0.03,0.03,0.01,0.035,0.03,0.02,0.01,0.02,0.01,0.015
17,0.02,0.02,0.025,0.015,0.01,0.025,0.015,0.005,0.0,0.01,0.03,0.01,0.015,0.02,0.03,0.015,0.01,0.045,0.02,0.005,0.02
18,0.025,0.035,0.015,0.01,0.015,0.01,0.02,0.02,0.015,0.015,0.005,0.015,0.02,0.01,0.02,0.0,0.015,0.0,0.005,0.01,0.02
19,0.02,0.005,0.015,0.02,0.01,0.025,0.005,0.0,0.005,0.005,0.015,0.03,0.0,0.01,0.015,0.015,0.01,0.02,0.005,0.01,0.035
20,0.01,0.005,0.005,0.025,0.005,0.005,0.015,0.015,0.025,0.02,0.015,0.005,0.01,0.01,0.0,0.015,0.01,0.01,0.015,0.01,0.03
21,0.02,0.01,0.025,0.015,0.015,0.0,0.01,0.01,0.01,0.005,0.005,0.01,0.015,0.005,0.005,0.015,0.01,0.01,0.005,0.005,0.0
22,0.005,0.015,0.01,0.005,0.015,0.005,0.01,0.01,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.0,0.0,0.015,0.0,0.015,0.005
23,0.01,0.0,0.02,0.005,0.01,0.015,0.0,0.0,0.0,0.01,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005
24,0.0,0.005,0.0,0.025,0.0,0.005,0.015,0.015,0.0,0.005,0.0,0.005,0.01,0.005,0.0,0.0,0.01,0.015,0.0,0.005,0.0
25,0.015,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.015,0.015,0.01,0.0
26,0.0,0.005,0.005,0.0,0.01,0.005,0.005,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.0
27,0.015,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
28,0.0,0.005,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.005,0.0,0.0,0.005,0.0,0.005,0.0,0.005
30,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.005,0.0,0.0,0.005,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0
33,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
41,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
