,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32,0.045,0.0775,0.0775,0.07,0.0625,0.055,0.0775,0.0675,0.06,0.075,0.075,0.0575,0.06,0.0575,0.055,0.06,0.0775,0.065,0.045,0.05,0.05
33,0.0475,0.075,0.0775,0.0525,0.06,0.0525,0.06,0.06,0.0625,0.055,0.055,0.065,0.085,0.035,0.0725,0.0775,0.09,0.115,0.07,0.07,0.0725
34,0.045,0.06,0.05,0.065,0.0575,0.0425,0.06,0.0375,0.07,0.055,0.055,0.05,0.0575,0.0475,0.04,0.0725,0.05,0.0725,0.09,0.0675,0.0575
35,0.065,0.0775,0.04,0.06,0.0525,0.0525,0.06,0.065,0.0675,0.055,0.05,0.0475,0.08,0.0675,0.0875,0.07,0.08,0.0575,0.0725,0.065,0.0575
36,0.045,0.0725,0.0575,0.06,0.065,0.05,0.04,0.075,0.07,0.0675,0.0525,0.07,0.0575,0.065,0.0375,0.0325,0.11,0.0625,0.095,0.1075,0.0825
37,0.07,0.045,0.0525,0.05,0.0625,0.035,0.06,0.04,0.06,0.07,0.065,0.06,0.055,0.0525,0.0475,0.0575,0.06,0.05,0.04,0.115,0.065
38,0.0625,0.06,0.0575,0.0325,0.055,0.075,0.045,0.0425,0.0425,0.0475,0.055,0.0625,0.065,0.05,0.07,0.035,0.05,0.08,0.0725,0.105,0.07
39,0.06,0.05,0.0425,0.05,0.07,0.0725,0.0525,0.065,0.0575,0.0375,0.0725,0.06,0.0775,0.0875,0.1025,0.05,0.0925,0.04,0.045,0.065,0.04
40,0.0425,0.0725,0.0675,0.0575,0.0425,0.06,0.0475,0.0625,0.065,0.0625,0.0575,0.0875,0.045,0.0625,0.07,0.045,0.06,0.0625,0.0575,0.09,0.045
41,0.06,0.045,0.0625,0.0975,0.065,0.055,0.085,0.055,0.045,0.0725,0.065,0.0575,0.05,0.0575,0.0825,0.0575,0.0875,0.0475,0.09,0.0975,0.06
42,0.05,0.0575,0.0525,0.0825,0.07,0.0625,0.04,0.07,0.0575,0.0375,0.0525,0.08,0.0525,0.0475,0.0625,0.07,0.0975,0.0425,0.0725,0.0675,0.04
43,0.0425,0.0525,0.0525,0.0525,0.0575,0.055,0.0625,0.06,0.0575,0.0675,0.0575,0.0425,0.0425,0.09,0.0625,0.045,0.0925,0.0625,0.1025,0.09,0.0575
44,0.0325,0.035,0.0875,0.045,0.0575,0.07,0.0525,0.0475,0.065,0.06,0.08,0.0675,0.07,0.0825,0.09,0.05,0.0375,0.05,0.065,0.055,0.04
45,0.065,0.0425,0.0675,0.0475,0.05,0.0875,0.0475,0.06,0.0425,0.075,0.045,0.085,0.0575,0.0875,0.0375,0.055,0.065,0.075,0.0525,0.0475,0.0425
46,0.0475,0.0775,0.05,0.055,0.0525,0.0875,0.0575,0.055,0.0625,0.06,0.0725,0.07,0.0375,0.05,0.075,0.085,0.04,0.1025,0.0975,0.0475,0.1125
47,0.05,0.055,0.05,0.065,0.0475,0.035,0.055,0.0575,0.075,0.06,0.08,0.075,0.06,0.0725,0.1,0.0475,0.0525,0.0725,0.07,0.0575,0.065
48,0.0475,0.0575,0.055,0.0675,0.06,0.055,0.0575,0.05,0.0675,0.045,0.06,0.0825,0.055,0.045,0.0775,0.055,0.0675,0.0825,0.0625,0.0475,0.065
49,0.045,0.07,0.045,0.05,0.0725,0.0475,0.0525,0.045,0.05,0.06,0.0325,0.0625,0.0675,0.08,0.0425,0.115,0.0775,0.045,0.055,0.055,0.0825
