,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
33,0.0625,0.05,0.055,0.045,0.0725,0.0375,0.05,0.07,0.05,0.0675,0.045,0.07,0.055,0.0575,0.075,0.085,0.065,0.07,0.055,0.1175,0.0975
34,0.0625,0.0675,0.055,0.0625,0.06,0.035,0.0875,0.065,0.055,0.0725,0.065,0.05,0.1025,0.0675,0.0675,0.0875,0.1025,0.13,0.095,0.1,0.095
35,0.0425,0.0625,0.065,0.05,0.0725,0.0875,0.0575,0.055,0.065,0.07,0.065,0.06,0.0525,0.0825,0.0875,0.08,0.075,0.0675,0.0875,0.0725,0.0825
36,0.0575,0.06,0.0475,0.0625,0.0775,0.05,0.095,0.0575,0.06,0.0825,0.0775,0.06,0.0775,0.0475,0.09,0.0725,0.0675,0.0875,0.0775,0.04,0.0975
37,0.0575,0.085,0.075,0.055,0.05,0.065,0.0625,0.09,0.065,0.045,0.065,0.0475,0.0675,0.0575,0.0825,0.07,0.115,0.07,0.0625,0.0925,0.11
38,0.06,0.0675,0.0425,0.0425,0.06,0.055,0.0425,0.06,0.04,0.08,0.065,0.0525,0.08,0.1,0.0825,0.0775,0.085,0.105,0.1225,0.12,0.06
39,0.0325,0.0525,0.065,0.0675,0.0425,0.06,0.06,0.04,0.0525,0.0725,0.0725,0.07,0.05,0.0425,0.085,0.085,0.07,0.0875,0.1,0.0975,0.1225
40,0.065,0.0475,0.0675,0.055,0.065,0.05,0.06,0.08,0.065,0.06,0.05,0.065,0.08,0.0775,0.07,0.0375,0.0975,0.0675,0.085,0.0725,0.115
41,0.0425,0.0675,0.0625,0.0625,0.0625,0.0625,0.0725,0.0725,0.0825,0.0525,0.0775,0.0975,0.065,0.0725,0.0875,0.0925,0.0925,0.105,0.125,0.09,0.1025
42,0.0675,0.06,0.07,0.06,0.0775,0.0675,0.065,0.0375,0.055,0.08,0.07,0.06,0.085,0.08,0.0825,0.0625,0.0825,0.06,0.1175,0.1125,0.1325
43,0.0525,0.05,0.0825,0.0625,0.0725,0.0625,0.065,0.0575,0.06,0.0525,0.065,0.0825,0.04,0.0725,0.0625,0.0825,0.0775,0.105,0.0375,0.055,0.0775
44,0.06,0.0625,0.0575,0.085,0.0625,0.07,0.0625,0.1025,0.075,0.0825,0.0525,0.095,0.0575,0.055,0.03,0.0575,0.1025,0.08,0.085,0.14,0.075
45,0.06,0.0575,0.0525,0.0825,0.075,0.06,0.0525,0.0575,0.0525,0.0575,0.065,0.06,0.0775,0.1,0.1025,0.09,0.08,0.0675,0.0875,0.075,0.0575
46,0.0675,0.0525,0.0775,0.07,0.0425,0.0575,0.0475,0.04,0.055,0.0675,0.0775,0.0775,0.0825,0.0775,0.0575,0.0575,0.115,0.105,0.0975,0.1025,0.07
47,0.03,0.0625,0.06,0.08,0.0725,0.0725,0.07,0.0675,0.055,0.0875,0.03,0.09,0.0375,0.08,0.0875,0.065,0.0825,0.0725,0.13,0.0725,0.0925
48,0.0675,0.0325,0.0725,0.045,0.0475,0.0575,0.0425,0.065,0.095,0.0575,0.0925,0.09,0.06,0.11,0.065,0.06,0.0525,0.1125,0.09,0.0825,0.095
49,0.0575,0.04,0.0575,0.0725,0.055,0.0625,0.0675,0.075,0.085,0.055,0.05,0.0475,0.09,0.0725,0.095,0.075,0.1,0.1,0.1425,0.0825,0.1125
