,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0022488718,0.0022471922,0.0022480686,0.0022509268,0.0022623735,0.0022448448,0.002243412,0.0022596545,0.0022085782,0.002229124,0.0022239566,0.002319792,0.0022785333,0.0022391663,0.0022709183,0.0021047408,0.002273879,0.002177584,0.002239283,0.0022076103,0.002030081
1,0.018585011,0.01858892,0.018586071,0.018550064,0.018626692,0.018419178,0.018574368,0.018781342,0.018506896,0.018529845,0.018629087,0.018339861,0.01915688,0.019275967,0.018894764,0.0182124,0.019279432,0.01879324,0.017450832,0.018072994,0.01747176
2,0.08784103,0.087810785,0.08803174,0.08861129,0.08814876,0.08760942,0.08884784,0.08888388,0.08730687,0.08949282,0.09143961,0.08832156,0.088092215,0.089619294,0.08977066,0.08576131,0.09265936,0.08963163,0.09525806,0.085976556,0.09150959
3,0.32045573,0.32087258,0.32218903,0.3212768,0.3230688,0.32392758,0.32118985,0.32418862,0.3229336,0.3233731,0.32391512,0.3321658,0.32227445,0.3197111,0.32604915,0.35305455,0.3290178,0.33698836,0.3418224,0.32217765,0.36390746
4,0.93708414,0.9402668,0.94089293,0.9450703,0.9504095,0.95327604,0.9584612,0.9631786,0.9788165,0.9792952,0.98578036,0.9911802,1.0480689,0.9853025,1.038069,1.0314018,1.0714643,1.061226,1.0032172,1.0524694,0.9708105
5,2.1142714,2.1230881,2.132467,2.1443667,2.1477296,2.1626139,2.180677,2.1962337,2.2037437,2.2447937,2.2349484,2.3106325,2.2932184,2.2908154,2.2677803,2.2954447,2.2876916,2.2173946,2.2161062,2.2025886,2.2513955
6,3.6001086,3.611157,3.6194088,3.633923,3.6439373,3.6644404,3.6741838,3.7056413,3.7035542,3.6932359,3.7031476,3.7037714,3.647753,3.6039112,3.5714796,3.5439582,3.4131556,3.4060564,3.2450693,3.1005213,3.1985192
7,4.8347282,4.8364625,4.8379097,4.8383985,4.840485,4.837113,4.834335,4.820359,4.7507973,4.6895065,4.5775957,4.4502926,4.260528,4.087979,3.9559326,3.8178883,3.6355374,3.657219,3.3988874,3.2996528,3.3945146
8,5.569339,5.5585217,5.546166,5.5296893,5.5067596,5.4748554,5.433211,5.273938,5.1828303,5.0542173,4.8037558,4.5509996,4.520671,4.1915593,4.1689563,3.936748,3.8016949,3.3363128,3.2990828,3.1459982,3.1499593
9,5.923998,5.9047613,5.881132,5.8499603,5.811907,5.785682,5.699019,5.56237,5.363813,5.20876,4.962247,4.513679,4.4752736,4.249185,3.6981494,3.5169516,3.6279016,3.1180627,3.0887232,2.846381,3.0066953
10,6.0779333,6.0558596,6.027492,5.9925957,5.9392977,5.8750176,5.7294245,5.609061,5.3240843,5.2383614,4.909962,4.6709075,4.508815,4.2213435,3.902756,3.221475,3.4436996,3.449534,2.7528968,2.733755,2.732156
11,6.141547,6.1157637,6.084228,6.0446663,5.998662,5.9210887,5.7649326,5.6699204,5.296554,5.080722,4.769909,4.5558476,4.3475323,4.174816,3.7166233,3.8020043,3.2147958,3.230982,3.0107334,2.8750405,2.2333536
12,6.167234,6.1414723,6.1089993,6.065223,6.025395,5.9357977,5.822043,5.541253,5.3982787,4.993381,4.7317634,4.7171693,4.185678,4.244655,3.812657,3.5777087,3.4257653,3.130972,2.6526585,2.7721033,2.7398639
13,6.177478,6.151018,6.1188045,6.0822167,6.022088,5.958428,5.7888494,5.6027684,5.5046425,5.1049757,4.800523,4.5112147,4.428396,4.1390705,3.9959443,3.564842,3.363251,3.177805,3.2186368,2.6341321,3.0863311
14,6.181534,6.1557117,6.1243725,6.0821133,6.0309486,5.947839,5.836997,5.668747,5.4998384,5.0251846,4.8663154,4.52494,4.422968,3.905728,3.9755034,3.3998928,3.338271,3.1788385,2.9506795,2.8760016,2.5249145
15,6.1831293,6.1548033,6.1256466,6.093635,6.039767,5.9664364,5.8245587,5.5929017,5.4082556,5.097581,4.8151627,4.7502885,4.0501127,4.2574773,3.2821853,3.5437815,3.5175662,3.1046853,2.914115,2.7837005,2.3242304
16,6.183755,6.1581273,6.1253343,6.084059,6.0423713,5.950317,5.8331513,5.7565017,5.5705085,5.0496516,4.8003983,4.612341,4.3465166,4.2437773,3.981882,3.5660524,3.026284,3.2049038,2.8740237,2.7689924,2.9512544
17,6.183999,6.1568737,6.1244445,6.0840244,6.0062523,5.9205394,5.80181,5.6292186,5.4507403,5.277141,4.968887,4.6742287,4.455058,4.106132,3.5934634,3.550668,3.439013,3.2320328,2.9471993,2.6303809,2.4122045
18,6.184095,6.157904,6.1280503,6.092486,6.0258946,5.944075,5.8386555,5.6535573,5.3972836,5.1804543,4.9068065,4.7993197,4.3586736,3.9827077,3.5919552,3.468929,3.3725748,3.1614544,2.7066512,2.7391655,2.4268332
19,6.18413,6.1569386,6.1254125,6.0874567,6.020828,5.9482837,5.7943325,5.687085,5.313862,5.2261906,5.0233774,4.689238,4.399044,4.041582,3.9604566,3.7191794,3.5208762,3.1574073,2.9610589,2.9223578,2.8244047
20,6.1841435,6.1571865,6.126476,6.0873303,6.016052,5.960356,5.8715577,5.587536,5.3962474,5.203345,4.852039,4.456941,4.267977,4.3161526,3.888785,3.6222656,3.4024992,3.253196,2.951524,3.0464487,2.6692224
21,6.1841516,6.1566167,6.12537,6.0803633,6.0155706,5.959181,5.865846,5.6021366,5.470806,5.2254014,5.0338154,4.8162355,4.2552476,4.198731,4.13811,3.8238637,3.3573525,2.9094355,2.859325,2.5766456,2.6704931
22,6.1841536,6.15766,6.1259737,6.0816393,6.0278096,5.949737,5.7995253,5.712093,5.338534,5.069078,4.9233027,4.600469,4.404332,4.0504637,3.6922262,3.4609997,3.3897336,3.235476,2.712457,2.634387,2.3640006
23,6.1841536,6.15827,6.124621,6.0870137,6.039078,5.9715548,5.8460646,5.636738,5.524471,5.184581,4.9584727,4.681511,4.192214,4.465315,3.7339118,3.4061956,3.2446725,3.271636,3.2257643,3.094615,2.3055193
24,6.1841555,6.158296,6.1231647,6.0857234,6.0164056,5.964628,5.822017,5.6172986,5.453473,5.1981797,4.968175,4.621256,4.14068,4.019031,3.9352217,3.0125382,3.3242083,3.007586,2.9610658,2.4792147,2.9220393
25,6.1841555,6.156728,6.128439,6.0855927,6.021549,5.9641466,5.800845,5.5675707,5.4472747,5.226227,5.214397,4.480124,4.2766027,4.13206,4.0428343,3.6562278,3.6395283,3.2572708,2.992644,2.8565528,2.6355953
26,6.1841555,6.1577926,6.1258783,6.0771236,6.0375133,5.9519157,5.8050327,5.639592,5.3979106,5.098085,4.8968186,4.932713,4.318977,4.1725707,3.773611,3.3467307,3.471517,3.3452268,2.941821,2.5175173,2.5723753
27,6.1841555,6.156865,6.126665,6.0818763,6.013561,5.975104,5.8232965,5.602036,5.438529,5.0918107,4.8633127,4.451146,4.439271,3.7859087,3.9047687,3.611653,3.1379175,3.2176828,2.8471403,2.626454,2.842367
28,6.1841555,6.156587,6.126029,6.077014,6.0254683,5.9231286,5.8409553,5.6544013,5.4883876,5.035159,4.933759,5.0034046,4.328545,3.9412267,3.9141366,3.4337127,3.5954862,3.2183695,3.0084717,2.9100688,2.526261
29,6.1841555,6.1580944,6.1274843,6.094968,6.036811,5.927523,5.8111677,5.6923885,5.4182935,4.999115,4.874101,4.6195183,4.4963465,4.3314023,3.8411386,3.4213116,3.139931,3.104187,2.9180691,2.887004,2.6460273
30,6.1841555,6.1576276,6.126738,6.087357,6.018596,5.9409847,5.7642436,5.6269574,5.363219,5.2873816,4.889044,4.6669264,4.391354,3.9916883,3.9713058,3.4066699,2.9621558,2.9520242,2.8133588,3.01764,2.683758
31,6.1841555,6.157475,6.1278133,6.08641,6.0260377,5.9535627,5.8373704,5.6240234,5.3766823,5.2459965,5.0662475,4.7007318,4.4721217,4.09673,3.8746874,3.4790475,3.4620602,3.1014662,2.9953356,2.6454039,2.833534
32,6.1841555,6.156806,6.127226,6.0850887,6.039068,5.954367,5.852829,5.578046,5.3731647,5.1241107,5.013096,4.498882,4.1471195,3.9139223,3.8426101,3.6168082,3.3624892,2.9503524,2.888142,2.3461013,2.7037373
33,6.1841555,6.1576056,6.1272664,6.081639,6.0374928,5.9436717,5.851056,5.7228923,5.513475,5.150275,5.0039096,4.7651534,4.197633,3.8145666,4.1339726,3.5719438,3.3710892,3.2875783,3.1694372,2.6541681,2.8967364
34,6.1841555,6.1581903,6.1257195,6.077807,6.028976,5.9713416,5.8159695,5.577685,5.422171,5.2437983,4.999182,4.60754,4.3872957,4.19554,3.9913757,3.391185,3.1446035,3.005855,2.9048233,2.7137291,2.4044561
35,6.1841555,6.157466,6.1238074,6.08977,6.038056,5.9776287,5.7924323,5.652472,5.4663754,5.1754885,4.6944246,4.6528416,4.4063387,3.8707206,3.9617317,3.4816208,3.5863636,3.286911,3.103473,3.0317755,2.5236294
36,6.1841555,6.156763,6.125348,6.0866094,6.0333667,5.9626036,5.774719,5.6170793,5.4799757,5.092997,4.9753447,4.556604,4.157055,4.1669445,3.6255643,3.5293002,3.4093456,3.375025,3.1001105,2.6571198,2.678436
37,6.1841555,6.1588054,6.12192,6.0859585,6.037776,5.9551835,5.7921233,5.6389337,5.52844,4.9823613,4.9605756,4.7555594,4.691626,3.8753107,3.7792315,3.3250222,3.2473032,3.2796595,2.9502277,3.017497,2.9622717
38,6.1841555,6.1571417,6.1226234,6.08268,6.027156,5.929941,5.780618,5.679603,5.3813343,5.023116,4.6781917,4.583537,4.210657,4.2747617,3.7876966,3.2376592,3.3814206,3.0183442,2.7675214,2.6286275,2.719923
39,6.1841555,6.1576405,6.1290507,6.088518,6.030856,5.970732,5.788175,5.6098194,5.5000787,5.2628703,5.049071,4.6733446,4.3520756,3.9253674,3.5474038,3.5577872,3.6188548,3.0872135,3.2087524,2.60681,2.9086578
40,6.1841555,6.1583757,6.129083,6.0944963,6.0182066,5.9436436,5.8320947,5.6583886,5.546671,4.9743714,4.933021,4.5088034,4.10612,4.132533,3.784925,3.7456448,3.396773,2.667513,2.7849503,3.0108654,2.9948096
41,6.1841555,6.1576557,6.1245255,6.085469,6.0188603,5.9641128,5.79072,5.6760755,5.410915,5.331691,4.839257,4.410795,4.4680414,3.966553,3.6319833,3.4891481,3.2269428,3.1260333,3.134031,3.2862473,3.052756
42,6.1841555,6.1571174,6.123506,6.0834613,6.034686,5.9451857,5.8162475,5.5556183,5.4717445,5.283754,5.2257667,4.7314997,4.2709384,3.892532,3.9845483,3.2066135,3.4600108,3.4898717,2.6874063,2.5496452,2.442092
43,6.1841555,6.157706,6.1283116,6.0917006,6.0290527,5.9632206,5.8414483,5.5804987,5.494819,5.114468,5.046094,4.602843,4.237333,4.2109556,3.8870404,3.7208738,3.3401911,3.1866415,2.966364,2.848245,2.2979853
44,6.1841555,6.1563587,6.1281257,6.0834394,6.046062,5.9576654,5.8007708,5.700801,5.507012,5.178412,5.0592237,4.400441,4.322441,3.8340673,3.6650774,3.5302706,3.106822,3.1750114,2.7746758,2.7344942,3.01289
45,6.1841555,6.156837,6.124627,6.0771985,6.0446754,5.9292607,5.8157225,5.7218566,5.4131727,5.247885,4.949114,4.686342,4.301149,4.18131,3.5400918,3.6040182,3.178761,3.1469152,2.6614802,2.8067467,2.3824098
46,6.1841555,6.1576214,6.130641,6.0904875,6.0433784,5.950464,5.8219457,5.6546397,5.3621964,5.3053756,5.0874314,4.5742226,4.4328403,3.9080803,3.9787354,3.489978,3.5292878,3.1199613,2.7554975,2.7950497,2.5331059
47,6.1841555,6.1575084,6.1264606,6.0808177,6.0117955,5.9302526,5.845407,5.6942644,5.433315,5.2957983,4.940572,4.54155,4.1495557,3.9551382,3.71265,3.719245,3.5343325,3.09278,3.0969706,2.4676456,2.7119935
48,6.1841555,6.15712,6.1245365,6.0813737,6.035901,5.9516673,5.8054643,5.695991,5.26695,5.2854457,5.085343,4.719866,4.533432,4.166918,3.752739,3.4750037,3.1768055,3.0075579,2.839437,3.052961,2.607278
49,6.1841555,6.1578484,6.1247997,6.0887976,6.0305505,5.946244,5.805672,5.5993304,5.5847974,5.216983,4.939258,4.6843157,4.1806226,4.249495,3.916513,3.2711084,3.3587909,2.9739327,2.8301926,2.6094372,2.6936905
