,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
36,0.05,0.08,0.1,0.11,0.16,0.205,0.255,0.405,0.345,0.5,0.47,0.56,0.665,0.62,0.72,0.74,0.74,0.685,0.75,0.805,0.77
37,0.04,0.04,0.115,0.095,0.14,0.17,0.29,0.325,0.365,0.485,0.475,0.525,0.515,0.645,0.66,0.715,0.725,0.715,0.75,0.71,0.715
38,0.055,0.065,0.09,0.125,0.175,0.195,0.265,0.305,0.37,0.52,0.505,0.63,0.615,0.585,0.695,0.795,0.705,0.77,0.805,0.77,0.735
39,0.055,0.08,0.07,0.1,0.155,0.145,0.25,0.36,0.31,0.4,0.5,0.505,0.605,0.645,0.735,0.7,0.615,0.74,0.695,0.785,0.71
40,0.06,0.07,0.08,0.11,0.16,0.18,0.195,0.25,0.31,0.525,0.505,0.575,0.61,0.625,0.69,0.645,0.72,0.865,0.785,0.74,0.695
41,0.065,0.065,0.085,0.155,0.15,0.205,0.25,0.325,0.425,0.375,0.5,0.625,0.555,0.65,0.71,0.705,0.74,0.73,0.73,0.675,0.69
42,0.085,0.06,0.095,0.135,0.17,0.225,0.19,0.32,0.355,0.42,0.41,0.52,0.625,0.635,0.64,0.775,0.655,0.665,0.795,0.79,0.82
43,0.06,0.09,0.07,0.095,0.125,0.195,0.22,0.345,0.375,0.48,0.405,0.55,0.605,0.605,0.655,0.66,0.7,0.715,0.74,0.77,0.85
44,0.075,0.085,0.065,0.135,0.1,0.16,0.255,0.27,0.345,0.445,0.39,0.63,0.61,0.71,0.665,0.72,0.73,0.78,0.795,0.74,0.69
45,0.07,0.06,0.11,0.135,0.145,0.235,0.235,0.27,0.39,0.405,0.54,0.52,0.6,0.61,0.725,0.66,0.755,0.725,0.79,0.78,0.855
46,0.065,0.085,0.075,0.105,0.14,0.19,0.235,0.33,0.4,0.44,0.41,0.545,0.58,0.67,0.63,0.715,0.645,0.755,0.8,0.785,0.82
47,0.05,0.1,0.11,0.125,0.195,0.21,0.26,0.29,0.42,0.41,0.44,0.58,0.645,0.64,0.695,0.65,0.66,0.73,0.7,0.845,0.82
48,0.07,0.08,0.065,0.125,0.125,0.165,0.275,0.29,0.435,0.355,0.4,0.56,0.575,0.585,0.71,0.71,0.765,0.775,0.8,0.74,0.8
49,0.065,0.075,0.085,0.1,0.145,0.185,0.24,0.345,0.33,0.48,0.47,0.535,0.635,0.55,0.655,0.79,0.69,0.735,0.765,0.79,0.785
