,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
36,0.055,0.125,0.08,0.09,0.12,0.14,0.19,0.235,0.33,0.35,0.405,0.375,0.51,0.5,0.57,0.65,0.52,0.555,0.635,0.695,0.66
37,0.05,0.06,0.075,0.11,0.16,0.16,0.21,0.275,0.38,0.355,0.425,0.405,0.52,0.58,0.515,0.62,0.655,0.655,0.65,0.685,0.695
38,0.04,0.085,0.105,0.13,0.08,0.13,0.145,0.27,0.345,0.33,0.43,0.495,0.5,0.585,0.61,0.575,0.595,0.6,0.635,0.635,0.615
39,0.06,0.055,0.095,0.14,0.105,0.205,0.18,0.24,0.365,0.385,0.435,0.475,0.48,0.565,0.58,0.57,0.695,0.65,0.68,0.695,0.665
40,0.055,0.08,0.075,0.065,0.115,0.175,0.205,0.315,0.33,0.395,0.325,0.58,0.555,0.53,0.595,0.625,0.615,0.57,0.71,0.665,0.59
41,0.065,0.055,0.105,0.11,0.095,0.205,0.215,0.215,0.355,0.39,0.4,0.485,0.515,0.46,0.51,0.505,0.59,0.62,0.65,0.655,0.615
42,0.07,0.08,0.085,0.125,0.15,0.195,0.285,0.315,0.365,0.34,0.4,0.44,0.61,0.525,0.545,0.585,0.57,0.565,0.745,0.66,0.635
43,0.055,0.085,0.09,0.125,0.135,0.18,0.21,0.23,0.295,0.29,0.42,0.435,0.41,0.515,0.5,0.495,0.58,0.67,0.625,0.66,0.73
44,0.04,0.105,0.095,0.13,0.09,0.21,0.22,0.265,0.365,0.395,0.415,0.465,0.5,0.595,0.59,0.635,0.6,0.625,0.625,0.63,0.685
45,0.045,0.075,0.095,0.115,0.115,0.18,0.24,0.24,0.365,0.37,0.45,0.405,0.465,0.55,0.535,0.6,0.66,0.59,0.64,0.64,0.67
46,0.05,0.065,0.11,0.14,0.1,0.175,0.18,0.24,0.365,0.3,0.335,0.465,0.47,0.51,0.59,0.635,0.605,0.625,0.66,0.67,0.65
47,0.07,0.085,0.055,0.135,0.1,0.18,0.245,0.175,0.3,0.305,0.405,0.405,0.515,0.595,0.57,0.585,0.685,0.605,0.61,0.575,0.675
48,0.07,0.055,0.08,0.11,0.165,0.13,0.185,0.255,0.31,0.345,0.455,0.5,0.48,0.57,0.575,0.54,0.535,0.625,0.625,0.65,0.625
49,0.05,0.085,0.065,0.125,0.135,0.12,0.27,0.24,0.34,0.38,0.35,0.515,0.525,0.425,0.595,0.56,0.585,0.645,0.645,0.66,0.685
