,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.005,0.0,0.03,0.01,0.0,0.01,0.0,0.0,0.005,0.0,0.005,0.005,0.0,0.01,0.005,0.01,0.01,0.015,0.005,0.01
1,0.015,0.035,0.005,0.04,0.02,0.035,0.015,0.02,0.02,0.025,0.045,0.01,0.015,0.02,0.06,0.05,0.055,0.035,0.055,0.06,0.03
2,0.1,0.105,0.06,0.105,0.055,0.08,0.09,0.095,0.105,0.095,0.175,0.155,0.15,0.155,0.1,0.135,0.155,0.15,0.165,0.225,0.245
3,0.125,0.12,0.145,0.17,0.16,0.215,0.295,0.175,0.3,0.295,0.37,0.335,0.375,0.385,0.355,0.395,0.405,0.32,0.365,0.415,0.375
4,0.175,0.18,0.225,0.21,0.23,0.3,0.275,0.395,0.47,0.52,0.385,0.63,0.57,0.635,0.55,0.65,0.72,0.7,0.705,0.62,0.71
5,0.22,0.225,0.23,0.225,0.365,0.33,0.505,0.49,0.53,0.65,0.595,0.695,0.71,0.72,0.7,0.84,0.76,0.85,0.845,0.75,0.83
6,0.195,0.185,0.19,0.27,0.375,0.35,0.38,0.525,0.69,0.71,0.64,0.78,0.85,0.8,0.82,0.91,0.895,0.925,0.9,0.91,0.915
7,0.18,0.13,0.215,0.215,0.23,0.365,0.39,0.595,0.635,0.595,0.655,0.8,0.89,0.87,0.91,0.935,0.955,0.935,0.96,0.935,0.975
8,0.15,0.15,0.135,0.145,0.18,0.3,0.39,0.45,0.585,0.695,0.775,0.825,0.815,0.875,0.91,0.89,0.9,0.965,0.95,0.945,0.97
9,0.14,0.105,0.115,0.12,0.14,0.15,0.265,0.395,0.49,0.57,0.695,0.77,0.775,0.865,0.89,0.91,0.91,0.965,0.945,0.96,0.98
10,0.13,0.11,0.07,0.135,0.085,0.185,0.23,0.36,0.445,0.52,0.63,0.635,0.84,0.84,0.905,0.9,0.945,0.9,0.975,0.935,0.93
11,0.065,0.06,0.075,0.09,0.115,0.185,0.19,0.28,0.44,0.5,0.615,0.76,0.815,0.755,0.785,0.885,0.91,0.93,0.94,0.895,0.95
12,0.04,0.065,0.09,0.075,0.075,0.07,0.095,0.23,0.295,0.385,0.52,0.585,0.65,0.77,0.78,0.85,0.89,0.885,0.89,0.875,0.925
13,0.08,0.065,0.065,0.035,0.055,0.055,0.115,0.15,0.22,0.425,0.475,0.54,0.535,0.685,0.77,0.795,0.825,0.885,0.905,0.95,0.92
14,0.045,0.085,0.05,0.03,0.055,0.06,0.07,0.085,0.12,0.185,0.395,0.465,0.465,0.685,0.715,0.725,0.775,0.85,0.87,0.905,0.935
15,0.045,0.02,0.065,0.025,0.04,0.04,0.05,0.095,0.2,0.245,0.4,0.37,0.45,0.64,0.705,0.725,0.83,0.82,0.84,0.86,0.94
16,0.03,0.06,0.03,0.01,0.015,0.03,0.045,0.095,0.075,0.205,0.225,0.235,0.405,0.545,0.605,0.61,0.795,0.715,0.755,0.82,0.805
17,0.01,0.01,0.025,0.01,0.02,0.015,0.025,0.045,0.07,0.105,0.185,0.2,0.325,0.405,0.41,0.58,0.625,0.755,0.785,0.825,0.835
18,0.025,0.01,0.03,0.015,0.01,0.005,0.01,0.03,0.045,0.105,0.215,0.15,0.26,0.375,0.42,0.5,0.63,0.665,0.695,0.81,0.79
19,0.025,0.025,0.01,0.01,0.01,0.0,0.015,0.015,0.02,0.07,0.14,0.155,0.255,0.34,0.435,0.495,0.525,0.63,0.735,0.81,0.715
20,0.005,0.01,0.025,0.01,0.005,0.005,0.015,0.015,0.03,0.045,0.08,0.125,0.21,0.17,0.375,0.38,0.53,0.63,0.505,0.67,0.74
21,0.005,0.02,0.005,0.01,0.01,0.01,0.01,0.01,0.005,0.035,0.055,0.09,0.09,0.21,0.275,0.29,0.45,0.515,0.53,0.655,0.74
22,0.01,0.015,0.005,0.015,0.0,0.015,0.005,0.015,0.045,0.035,0.04,0.05,0.08,0.125,0.18,0.175,0.34,0.395,0.395,0.595,0.61
23,0.005,0.005,0.015,0.0,0.005,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.08,0.14,0.225,0.31,0.305,0.345,0.35,0.535,0.52
24,0.005,0.01,0.01,0.005,0.0,0.01,0.01,0.005,0.0,0.02,0.02,0.045,0.08,0.09,0.1,0.125,0.23,0.345,0.4,0.43,0.465
25,0.015,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.09,0.095,0.17,0.22,0.21,0.355,0.335,0.45
26,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.115,0.135,0.115,0.195,0.225,0.275,0.36
27,0.0,0.0,0.0,0.0,0.005,0.01,0.005,0.005,0.0,0.0,0.005,0.02,0.025,0.02,0.025,0.095,0.05,0.135,0.125,0.295,0.265
