,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.454644,1.4334972,1.412149,1.3894296,1.3637444,1.341688,1.3141189,1.2834965,1.2564868,1.2234454,1.1886028,1.1543139,1.098208,1.0720326,1.041433,1.0074532,0.93816704,0.9120119,0.864813,0.824089,0.7924112
1,2.5904453,2.5416622,2.4955623,2.440377,2.3880546,2.33571,2.2729309,2.1980224,2.1363807,2.056981,1.9751297,1.8864256,1.8159631,1.738173,1.6236196,1.5711337,1.4580449,1.420875,1.2979226,1.216452,1.1905359
2,3.655934,3.5987864,3.5393918,3.482561,3.4219766,3.3588607,3.271938,3.1516693,3.0526934,2.9198136,2.820679,2.649658,2.5190055,2.361997,2.1728292,2.0959694,1.8746754,1.8843399,1.7497171,1.5395615,1.4484006
3,5.1201215,5.059838,4.998206,4.907509,4.8161664,4.660545,4.5031605,4.311467,4.120022,3.8684466,3.5740964,3.2897892,3.140234,2.7800412,2.6824975,2.3155131,2.251196,2.0022783,2.0119758,1.7101654,1.6026201
4,6.6562505,6.524564,6.3506446,6.124216,5.8619905,5.5182543,5.0943694,4.6167474,4.2733006,3.7095976,3.4794412,3.130954,2.7544315,2.6093955,2.4429848,2.2946184,1.9710115,1.8425133,1.7808335,1.5112735,1.7009791
5,7.6876073,7.4523005,7.0876875,6.6994677,6.0933776,5.519706,4.916441,4.412269,3.8364747,3.353481,2.8941085,2.627926,2.2874749,2.1206203,1.9893532,1.6051636,1.4979565,1.4311446,1.3175838,1.1565735,1.089502
6,8.218835,7.8875303,7.4275255,6.8673906,6.2091255,5.4057856,4.8937387,4.1471343,3.553153,3.1499405,2.7129323,2.395536,2.090255,1.8057394,1.6976962,1.4722503,1.2685724,1.203353,1.105017,0.97704697,0.9268624
7,8.479171,8.114572,7.6029387,6.9671493,6.2661147,5.445282,4.714861,4.076472,3.5876038,3.0617821,2.6431322,2.272494,2.0644844,1.727786,1.5942769,1.4201099,1.2361733,1.0658348,1.0246571,0.9088429,0.85901487
8,8.618982,8.247662,7.769102,7.11081,6.305974,5.5133424,4.7551603,4.0427485,3.5170429,3.046665,2.675696,2.334914,2.048425,1.7944667,1.5892854,1.383757,1.273827,1.0836005,1.0564606,0.9300034,0.84422874
9,8.70674,8.339933,7.8893824,7.2227407,6.403818,5.5214844,4.712983,4.0331955,3.5154452,3.0684435,2.675715,2.3833413,2.1546006,1.9050995,1.6856705,1.4699942,1.3098552,1.1798513,1.0684112,0.94854087,0.9271393
10,8.770516,8.40995,7.954877,7.3660645,6.4411016,5.6981215,4.792198,4.0598607,3.5158415,3.0705929,2.7401624,2.3836887,2.139474,1.9308249,1.7125702,1.5624549,1.4015247,1.3031279,1.1692625,1.0509702,0.9683776
11,8.821616,8.473771,8.045549,7.470832,6.691648,5.842256,4.8904552,4.1625624,3.5436852,3.1505456,2.7138138,2.4250906,2.1860168,1.932004,1.7435948,1.5831832,1.4600459,1.3151486,1.2379892,1.1163841,1.0733612
12,8.864699,8.527151,8.129516,7.5849657,6.7556515,5.810114,5.0139885,4.1721344,3.566254,3.112271,2.7186465,2.4683583,2.1536934,1.9306718,1.7516552,1.6108502,1.4559687,1.3369046,1.2609521,1.1635487,1.1035717
13,8.901847,8.572445,8.202873,7.688794,6.8635044,5.9417295,5.1063237,4.3327045,3.7215457,3.225756,2.7437472,2.4398267,2.1511965,1.937753,1.7745812,1.6049371,1.4652269,1.3648071,1.2747989,1.1897279,1.1115891
14,8.934129,8.6165085,8.26477,7.778358,7.07225,6.2292304,5.248071,4.3066955,3.693052,3.13649,2.7891562,2.4232795,2.1831658,1.9365445,1.7652175,1.6085798,1.481763,1.3658136,1.2738589,1.2008374,1.1264546
15,8.962234,8.653504,8.318713,7.891811,7.2112536,6.3625636,5.277235,4.5103965,3.7162244,3.2103693,2.7570488,2.4185057,2.1794007,1.9457309,1.7603595,1.612029,1.5021989,1.3671167,1.2743837,1.2000778,1.1267442
16,8.986663,8.687607,8.370539,7.981604,7.383783,6.516119,5.539758,4.5844746,3.8406205,3.3263307,2.796963,2.479008,2.1711009,1.9447502,1.763408,1.6174012,1.4846588,1.382056,1.2877054,1.1966925,1.1435775
17,9.007844,8.71124,8.41011,8.053705,7.506877,6.7319527,5.7431574,4.70211,3.9622805,3.322829,2.8912466,2.4416206,2.208868,1.982379,1.763443,1.618207,1.4805495,1.3804481,1.2923567,1.209618,1.1306936
18,9.02617,8.737794,8.4541025,8.120218,7.658877,6.932055,5.9090548,4.8894067,4.033218,3.3775058,2.8425987,2.528415,2.2318048,1.9654267,1.7723477,1.6354606,1.4972849,1.3737909,1.2859608,1.2069016,1.1394298
19,9.041983,8.764726,8.481589,8.179822,7.750018,7.096365,6.2026415,5.095794,4.276112,3.3879888,2.9786248,2.5428343,2.223634,2.0267608,1.8196248,1.618656,1.4878541,1.3869498,1.2896806,1.2104379,1.1566771
20,9.055587,8.7737465,8.512815,8.221304,7.85687,7.348412,6.46719,5.4780383,4.447829,3.5615811,3.1021333,2.6202946,2.251795,2.129064,1.7968899,1.6637826,1.5172402,1.4042224,1.3072183,1.2148669,1.1397353
21,9.067267,8.794746,8.521782,8.261861,7.9189367,7.4116936,6.7235045,5.6428185,4.610013,3.7087307,3.1146603,2.6104057,2.3098927,2.0188587,1.8079737,1.6384974,1.5118842,1.3943635,1.3071702,1.2278336,1.1445636
22,9.077277,8.805779,8.535949,8.2874365,7.9947205,7.5701885,6.8727465,5.8581195,4.9343705,4.1421547,3.250097,2.6835508,2.3553443,2.0571434,1.8668143,1.740776,1.5576445,1.4023798,1.3000919,1.2432275,1.1713367
23,9.085832,8.813351,8.5660515,8.341183,8.034839,7.639552,6.9813976,6.127912,4.933022,4.0424757,3.4232252,2.8749926,2.4606092,2.106939,1.8674687,1.6876776,1.5392381,1.4124217,1.3269957,1.2359389,1.1584989
24,9.09314,8.824145,8.578305,8.334113,8.093843,7.7519617,7.1846395,6.403859,5.247506,4.272142,3.3732944,2.9530892,2.4818733,2.2848585,1.9587048,1.7221589,1.5777053,1.4598093,1.3686882,1.2556736,1.1957489
25,9.099365,8.835584,8.581222,8.351566,8.128239,7.8092136,7.3179655,6.463625,5.531383,4.509733,3.6728036,3.0811524,2.5537534,2.2619004,1.9389375,1.811095,1.6201952,1.4564846,1.3864192,1.2884626,1.2003328
