,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005,0.005,0.0,0.0,0.01,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0
2,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.01,0.005,0.0,0.005,0.0,0.0,0.005
3,0.0,0.015,0.005,0.0,0.0,0.01,0.005,0.0,0.01,0.005,0.005,0.01,0.01,0.01,0.015,0.0,0.005,0.0,0.015,0.01,0.005
4,0.005,0.005,0.0,0.015,0.015,0.005,0.01,0.005,0.0,0.01,0.0,0.01,0.025,0.005,0.015,0.01,0.01,0.015,0.005,0.02,0.015
5,0.025,0.04,0.055,0.01,0.02,0.035,0.04,0.02,0.01,0.04,0.015,0.02,0.025,0.01,0.005,0.005,0.025,0.02,0.04,0.015,0.05
6,0.035,0.05,0.025,0.05,0.05,0.05,0.04,0.05,0.03,0.035,0.045,0.02,0.03,0.035,0.04,0.035,0.04,0.075,0.04,0.015,0.06
7,0.06,0.035,0.055,0.025,0.05,0.03,0.055,0.03,0.05,0.065,0.07,0.07,0.04,0.07,0.045,0.02,0.055,0.065,0.045,0.04,0.04
8,0.04,0.04,0.08,0.075,0.075,0.07,0.03,0.07,0.06,0.06,0.035,0.06,0.085,0.08,0.04,0.03,0.1,0.07,0.075,0.085,0.065
9,0.045,0.065,0.07,0.105,0.025,0.06,0.085,0.06,0.11,0.075,0.065,0.105,0.075,0.065,0.08,0.065,0.035,0.075,0.075,0.105,0.095
10,0.075,0.06,0.065,0.06,0.065,0.08,0.045,0.065,0.09,0.075,0.07,0.06,0.045,0.065,0.085,0.07,0.095,0.085,0.055,0.07,0.095
11,0.085,0.055,0.07,0.055,0.07,0.055,0.06,0.065,0.03,0.07,0.025,0.115,0.065,0.055,0.085,0.09,0.07,0.035,0.045,0.07,0.075
12,0.07,0.075,0.055,0.085,0.05,0.06,0.06,0.055,0.055,0.07,0.065,0.07,0.1,0.045,0.05,0.06,0.06,0.06,0.13,0.08,0.085
13,0.06,0.055,0.095,0.055,0.045,0.08,0.07,0.06,0.07,0.065,0.1,0.055,0.055,0.105,0.04,0.11,0.06,0.08,0.115,0.105,0.065
14,0.065,0.065,0.07,0.045,0.06,0.06,0.035,0.05,0.07,0.065,0.08,0.075,0.075,0.1,0.08,0.025,0.06,0.05,0.045,0.09,0.09
15,0.035,0.07,0.06,0.05,0.105,0.08,0.07,0.075,0.06,0.085,0.1,0.075,0.015,0.055,0.08,0.085,0.025,0.045,0.095,0.065,0.065
16,0.06,0.07,0.04,0.04,0.065,0.06,0.065,0.06,0.045,0.055,0.08,0.09,0.05,0.08,0.145,0.065,0.125,0.115,0.07,0.075,0.055
17,0.065,0.06,0.06,0.065,0.04,0.08,0.07,0.08,0.055,0.075,0.055,0.055,0.04,0.05,0.04,0.09,0.03,0.125,0.075,0.055,0.05
18,0.075,0.055,0.03,0.075,0.05,0.05,0.07,0.035,0.065,0.07,0.045,0.1,0.06,0.045,0.045,0.055,0.085,0.06,0.07,0.085,0.075
19,0.045,0.03,0.07,0.055,0.09,0.055,0.05,0.075,0.075,0.08,0.065,0.075,0.075,0.08,0.075,0.06,0.08,0.065,0.05,0.055,0.05
20,0.09,0.03,0.075,0.055,0.045,0.08,0.065,0.06,0.065,0.1,0.085,0.045,0.07,0.065,0.075,0.08,0.07,0.06,0.045,0.045,0.1
21,0.05,0.07,0.05,0.085,0.06,0.065,0.045,0.045,0.07,0.08,0.085,0.08,0.05,0.075,0.04,0.065,0.09,0.055,0.08,0.08,0.1
22,0.045,0.08,0.055,0.055,0.055,0.04,0.06,0.04,0.05,0.08,0.09,0.045,0.08,0.065,0.045,0.1,0.095,0.11,0.105,0.05,0.03
23,0.075,0.07,0.075,0.05,0.05,0.045,0.06,0.065,0.085,0.095,0.08,0.045,0.085,0.095,0.045,0.045,0.055,0.07,0.1,0.065,0.08
24,0.055,0.09,0.035,0.055,0.055,0.075,0.06,0.055,0.06,0.035,0.105,0.065,0.13,0.095,0.06,0.09,0.07,0.055,0.07,0.11,0.11
25,0.04,0.025,0.06,0.075,0.06,0.055,0.075,0.07,0.09,0.055,0.065,0.07,0.07,0.11,0.055,0.06,0.12,0.085,0.095,0.065,0.12
26,0.06,0.065,0.08,0.045,0.065,0.06,0.085,0.06,0.06,0.045,0.07,0.06,0.055,0.09,0.045,0.09,0.08,0.045,0.07,0.065,0.085
27,0.05,0.06,0.055,0.05,0.03,0.045,0.055,0.035,0.095,0.02,0.035,0.05,0.08,0.085,0.07,0.05,0.115,0.075,0.07,0.105,0.09
28,0.065,0.09,0.075,0.085,0.06,0.06,0.125,0.065,0.07,0.07,0.065,0.095,0.08,0.05,0.09,0.12,0.07,0.055,0.08,0.07,0.055
29,0.065,0.065,0.07,0.03,0.065,0.1,0.06,0.045,0.055,0.085,0.09,0.07,0.095,0.06,0.055,0.055,0.035,0.11,0.07,0.07,0.085
30,0.05,0.065,0.07,0.045,0.055,0.07,0.085,0.055,0.095,0.075,0.04,0.08,0.05,0.075,0.09,0.055,0.04,0.06,0.07,0.075,0.09
31,0.05,0.04,0.08,0.05,0.045,0.045,0.075,0.065,0.08,0.04,0.04,0.06,0.07,0.07,0.08,0.09,0.075,0.09,0.065,0.1,0.055
32,0.06,0.085,0.075,0.075,0.055,0.075,0.08,0.08,0.07,0.075,0.08,0.065,0.075,0.07,0.065,0.055,0.075,0.07,0.045,0.04,0.06
33,0.055,0.065,0.075,0.065,0.06,0.055,0.065,0.06,0.065,0.07,0.07,0.07,0.095,0.045,0.08,0.09,0.09,0.1,0.075,0.075,0.085
34,0.045,0.055,0.05,0.075,0.09,0.055,0.07,0.04,0.08,0.06,0.06,0.05,0.095,0.065,0.05,0.075,0.045,0.09,0.085,0.075,0.06
35,0.07,0.085,0.05,0.065,0.07,0.065,0.055,0.09,0.07,0.055,0.035,0.04,0.1,0.06,0.105,0.085,0.08,0.065,0.075,0.075,0.04
36,0.04,0.075,0.06,0.065,0.07,0.045,0.04,0.05,0.095,0.07,0.065,0.065,0.055,0.07,0.03,0.04,0.11,0.07,0.1,0.105,0.09
37,0.06,0.05,0.05,0.06,0.055,0.04,0.07,0.04,0.065,0.075,0.095,0.065,0.065,0.05,0.055,0.06,0.065,0.055,0.04,0.115,0.06
38,0.075,0.065,0.045,0.025,0.06,0.065,0.05,0.07,0.035,0.05,0.06,0.075,0.065,0.06,0.085,0.035,0.07,0.105,0.09,0.1,0.085
39,0.055,0.06,0.05,0.06,0.095,0.1,0.075,0.07,0.075,0.03,0.075,0.07,0.08,0.085,0.11,0.065,0.1,0.03,0.05,0.065,0.055
40,0.06,0.085,0.08,0.075,0.035,0.065,0.065,0.08,0.08,0.07,0.065,0.095,0.03,0.08,0.055,0.05,0.05,0.085,0.06,0.105,0.05
41,0.075,0.055,0.05,0.135,0.08,0.06,0.095,0.06,0.035,0.08,0.085,0.08,0.05,0.055,0.09,0.055,0.095,0.04,0.1,0.11,0.065
42,0.045,0.05,0.065,0.1,0.055,0.075,0.05,0.1,0.06,0.04,0.06,0.08,0.075,0.05,0.075,0.055,0.115,0.04,0.065,0.07,0.04
43,0.05,0.085,0.045,0.05,0.055,0.085,0.065,0.06,0.06,0.095,0.055,0.06,0.045,0.105,0.065,0.055,0.09,0.065,0.09,0.1,0.055
44,0.04,0.045,0.08,0.035,0.055,0.08,0.045,0.06,0.065,0.07,0.08,0.065,0.08,0.09,0.06,0.06,0.04,0.065,0.065,0.06,0.04
45,0.065,0.06,0.08,0.06,0.065,0.075,0.045,0.08,0.04,0.08,0.05,0.075,0.07,0.085,0.05,0.05,0.065,0.08,0.065,0.04,0.045
46,0.045,0.08,0.05,0.07,0.065,0.08,0.055,0.06,0.05,0.06,0.095,0.065,0.04,0.06,0.095,0.095,0.06,0.105,0.095,0.055,0.115
47,0.05,0.045,0.05,0.085,0.045,0.04,0.06,0.065,0.08,0.085,0.075,0.085,0.06,0.085,0.12,0.065,0.06,0.075,0.07,0.055,0.065
48,0.06,0.075,0.06,0.07,0.06,0.055,0.07,0.05,0.065,0.055,0.075,0.09,0.07,0.06,0.085,0.065,0.06,0.095,0.06,0.045,0.07
49,0.045,0.08,0.04,0.06,0.09,0.06,0.06,0.04,0.06,0.06,0.035,0.065,0.095,0.055,0.055,0.125,0.08,0.05,0.045,0.065,0.09
