,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
2,0.0,0.005,0.005,0.0,0.0,0.015,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005
3,0.01,0.005,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.005,0.005,0.01,0.0,0.0,0.0,0.0,0.025,0.01,0.0,0.0,0.005
4,0.02,0.01,0.01,0.02,0.01,0.005,0.02,0.015,0.01,0.015,0.015,0.015,0.03,0.02,0.01,0.025,0.02,0.015,0.015,0.02,0.05
5,0.03,0.035,0.025,0.005,0.03,0.05,0.035,0.045,0.055,0.045,0.01,0.025,0.04,0.065,0.015,0.04,0.03,0.065,0.05,0.045,0.1
6,0.04,0.02,0.025,0.025,0.065,0.035,0.035,0.055,0.03,0.04,0.045,0.115,0.095,0.195,0.125,0.125,0.16,0.1,0.165,0.175,0.17
7,0.055,0.055,0.03,0.03,0.06,0.08,0.04,0.07,0.125,0.145,0.125,0.12,0.22,0.235,0.325,0.31,0.21,0.275,0.305,0.335,0.335
8,0.05,0.05,0.04,0.045,0.05,0.12,0.1,0.085,0.145,0.185,0.26,0.26,0.33,0.295,0.37,0.38,0.38,0.375,0.495,0.385,0.465
9,0.03,0.06,0.09,0.085,0.06,0.09,0.13,0.155,0.195,0.255,0.3,0.215,0.285,0.35,0.44,0.445,0.545,0.565,0.505,0.635,0.61
10,0.035,0.065,0.05,0.06,0.075,0.085,0.115,0.13,0.17,0.23,0.3,0.375,0.42,0.445,0.39,0.545,0.48,0.625,0.54,0.585,0.6
11,0.065,0.06,0.08,0.075,0.07,0.075,0.13,0.19,0.22,0.275,0.32,0.38,0.335,0.395,0.405,0.475,0.575,0.48,0.535,0.67,0.6
12,0.065,0.075,0.075,0.06,0.1,0.105,0.1,0.15,0.175,0.23,0.3,0.305,0.45,0.42,0.505,0.515,0.49,0.505,0.68,0.615,0.625
13,0.03,0.05,0.05,0.07,0.075,0.12,0.12,0.185,0.215,0.275,0.26,0.43,0.35,0.44,0.38,0.6,0.525,0.54,0.595,0.635,0.655
14,0.035,0.025,0.05,0.055,0.095,0.065,0.12,0.13,0.22,0.305,0.32,0.29,0.385,0.395,0.475,0.44,0.545,0.555,0.605,0.565,0.65
15,0.03,0.075,0.05,0.07,0.05,0.1,0.13,0.18,0.215,0.22,0.315,0.26,0.465,0.44,0.435,0.5,0.505,0.605,0.595,0.67,0.655
16,0.02,0.06,0.065,0.11,0.095,0.08,0.12,0.24,0.215,0.33,0.235,0.47,0.41,0.42,0.47,0.55,0.625,0.55,0.54,0.685,0.59
17,0.04,0.065,0.06,0.085,0.06,0.085,0.125,0.145,0.245,0.295,0.285,0.27,0.345,0.445,0.435,0.645,0.565,0.54,0.54,0.705,0.62
18,0.065,0.06,0.06,0.045,0.055,0.06,0.115,0.175,0.235,0.23,0.305,0.355,0.42,0.38,0.55,0.57,0.51,0.605,0.58,0.625,0.62
19,0.065,0.055,0.05,0.05,0.08,0.1,0.1,0.15,0.21,0.22,0.25,0.335,0.435,0.415,0.505,0.475,0.61,0.575,0.63,0.655,0.655
20,0.08,0.055,0.05,0.075,0.11,0.1,0.14,0.185,0.205,0.325,0.35,0.31,0.425,0.465,0.465,0.495,0.51,0.565,0.58,0.57,0.655
21,0.055,0.035,0.06,0.105,0.07,0.13,0.11,0.14,0.21,0.175,0.325,0.335,0.315,0.455,0.52,0.545,0.525,0.645,0.735,0.7,0.585
22,0.07,0.06,0.095,0.1,0.06,0.115,0.14,0.115,0.17,0.245,0.355,0.32,0.405,0.485,0.495,0.49,0.545,0.56,0.545,0.655,0.595
23,0.035,0.055,0.06,0.065,0.065,0.085,0.115,0.125,0.17,0.26,0.245,0.31,0.405,0.525,0.475,0.52,0.57,0.57,0.61,0.585,0.61
24,0.055,0.04,0.05,0.09,0.085,0.1,0.11,0.155,0.19,0.21,0.255,0.365,0.41,0.435,0.445,0.55,0.575,0.515,0.655,0.675,0.57
25,0.045,0.06,0.065,0.07,0.08,0.08,0.13,0.18,0.195,0.265,0.23,0.34,0.36,0.415,0.51,0.465,0.63,0.65,0.55,0.515,0.64
26,0.04,0.06,0.09,0.07,0.08,0.11,0.12,0.17,0.155,0.27,0.275,0.325,0.41,0.415,0.44,0.475,0.53,0.545,0.58,0.535,0.64
27,0.05,0.03,0.09,0.08,0.105,0.14,0.095,0.165,0.24,0.265,0.265,0.305,0.36,0.46,0.47,0.545,0.485,0.55,0.62,0.64,0.72
28,0.04,0.065,0.055,0.075,0.075,0.04,0.135,0.165,0.21,0.295,0.27,0.35,0.435,0.445,0.46,0.41,0.59,0.6,0.705,0.665,0.61
29,0.065,0.035,0.075,0.09,0.08,0.07,0.085,0.15,0.24,0.205,0.255,0.51,0.365,0.48,0.48,0.52,0.585,0.625,0.575,0.61,0.655
30,0.04,0.06,0.035,0.06,0.11,0.125,0.175,0.14,0.185,0.215,0.33,0.225,0.41,0.425,0.515,0.51,0.565,0.59,0.54,0.725,0.65
31,0.05,0.08,0.055,0.05,0.07,0.12,0.09,0.19,0.23,0.23,0.3,0.35,0.38,0.455,0.47,0.515,0.495,0.675,0.6,0.645,0.6
32,0.04,0.065,0.07,0.105,0.08,0.115,0.19,0.205,0.22,0.28,0.23,0.3,0.36,0.385,0.475,0.52,0.51,0.525,0.545,0.665,0.615
33,0.04,0.055,0.065,0.08,0.095,0.11,0.13,0.125,0.17,0.2,0.26,0.245,0.405,0.415,0.46,0.525,0.535,0.545,0.615,0.59,0.65
34,0.065,0.06,0.085,0.055,0.05,0.11,0.115,0.16,0.25,0.265,0.355,0.325,0.31,0.335,0.525,0.48,0.56,0.62,0.53,0.66,0.625
35,0.07,0.055,0.04,0.095,0.08,0.08,0.195,0.195,0.205,0.235,0.255,0.36,0.375,0.46,0.465,0.435,0.565,0.525,0.655,0.575,0.655
36,0.045,0.065,0.055,0.11,0.12,0.11,0.08,0.16,0.22,0.205,0.355,0.315,0.335,0.365,0.435,0.455,0.62,0.56,0.615,0.57,0.69
37,0.045,0.1,0.06,0.07,0.065,0.11,0.09,0.165,0.155,0.26,0.28,0.345,0.405,0.52,0.46,0.475,0.57,0.585,0.51,0.53,0.66
38,0.055,0.04,0.075,0.04,0.065,0.115,0.13,0.165,0.215,0.295,0.31,0.345,0.35,0.405,0.465,0.515,0.59,0.51,0.47,0.625,0.6
39,0.03,0.07,0.05,0.065,0.085,0.1,0.135,0.19,0.175,0.255,0.35,0.365,0.365,0.455,0.475,0.54,0.495,0.605,0.65,0.66,0.615
40,0.04,0.07,0.035,0.095,0.105,0.075,0.125,0.215,0.175,0.26,0.305,0.29,0.41,0.415,0.48,0.505,0.525,0.645,0.59,0.555,0.64
41,0.06,0.05,0.09,0.08,0.08,0.095,0.085,0.18,0.18,0.27,0.245,0.335,0.4,0.31,0.42,0.565,0.515,0.52,0.675,0.58,0.655
42,0.06,0.05,0.03,0.055,0.08,0.09,0.13,0.165,0.23,0.22,0.24,0.355,0.4,0.41,0.525,0.56,0.515,0.535,0.61,0.625,0.63
43,0.085,0.045,0.09,0.075,0.08,0.085,0.13,0.185,0.21,0.22,0.335,0.3,0.44,0.4,0.495,0.475,0.54,0.51,0.495,0.585,0.67
44,0.015,0.065,0.075,0.085,0.135,0.095,0.135,0.155,0.205,0.305,0.29,0.35,0.455,0.475,0.505,0.525,0.62,0.625,0.61,0.66,0.67
45,0.04,0.055,0.045,0.06,0.085,0.165,0.15,0.22,0.215,0.225,0.305,0.33,0.345,0.49,0.43,0.47,0.56,0.605,0.545,0.655,0.54
46,0.05,0.055,0.075,0.065,0.08,0.13,0.115,0.15,0.21,0.255,0.225,0.295,0.375,0.475,0.555,0.545,0.55,0.575,0.57,0.645,0.705
47,0.04,0.04,0.05,0.06,0.1,0.085,0.14,0.145,0.215,0.285,0.28,0.32,0.405,0.405,0.485,0.415,0.615,0.595,0.66,0.655,0.545
48,0.015,0.065,0.055,0.09,0.09,0.13,0.12,0.135,0.13,0.215,0.29,0.335,0.345,0.38,0.46,0.515,0.535,0.5,0.585,0.6,0.665
49,0.05,0.03,0.055,0.105,0.085,0.075,0.13,0.175,0.225,0.22,0.25,0.285,0.415,0.39,0.4,0.49,0.555,0.575,0.695,0.65,0.65
