,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.01,0.0,0.015,0.01,0.0,0.02,0.04,0.07,0.06,0.11,0.095,0.125,0.16
37,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.0,0.02,0.01,0.015,0.025,0.02,0.035,0.025,0.025,0.02,0.095,0.095,0.14
38,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.005,0.0,0.005,0.01,0.01,0.015,0.02,0.02,0.045,0.055,0.07,0.12
39,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.015,0.015,0.01,0.02,0.01,0.015,0.025,0.045,0.085,0.045,0.1
40,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.025,0.01,0.035,0.06,0.03,0.055,0.06,0.09
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.015,0.01,0.01,0.025,0.015,0.02,0.015
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.015,0.015,0.02,0.065
43,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.005,0.005,0.005,0.01,0.01,0.005,0.03,0.03
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.01,0.015,0.005,0.005,0.045,0.04
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.02,0.0,0.005,0.0,0.005,0.01,0.01,0.02,0.03
46,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.01,0.005,0.01,0.01,0.015,0.02
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.01,0.005,0.005,0.025
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.015
49,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
