,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
33,0.065,0.0625,0.0675,0.05,0.0525,0.055,0.0525,0.03,0.0725,0.0525,0.0275,0.0225,0.015,0.0225,0.03,0.0425,0.0475,0.0275,0.025,0.0225,0.0075
34,0.0575,0.0575,0.0575,0.0525,0.055,0.035,0.0325,0.045,0.035,0.03,0.0425,0.045,0.03,0.035,0.035,0.01,0.01,0.0225,0.025,0.025,0.0125
35,0.065,0.0525,0.06,0.04,0.0775,0.0625,0.0325,0.035,0.04,0.0475,0.0325,0.035,0.0275,0.0425,0.015,0.025,0.0225,0.025,0.0125,0.03,0.02
36,0.0675,0.035,0.0625,0.0525,0.0325,0.0625,0.0325,0.0425,0.0625,0.0475,0.055,0.0225,0.03,0.02,0.02,0.02,0.0225,0.04,0.0025,0.015,0.02
37,0.0425,0.0425,0.045,0.06,0.0475,0.0475,0.0375,0.035,0.04,0.02,0.03,0.0375,0.0375,0.0275,0.0075,0.025,0.0175,0.0225,0.005,0.04,0.0025
38,0.0475,0.055,0.0675,0.0525,0.0525,0.055,0.0475,0.03,0.025,0.045,0.0325,0.025,0.025,0.0275,0.02,0.015,0.03,0.03,0.02,0.0025,0.015
39,0.065,0.065,0.0575,0.0725,0.0525,0.0475,0.055,0.05,0.0525,0.055,0.0425,0.015,0.035,0.03,0.0175,0.02,0.045,0.0175,0.0,0.0125,0.03
40,0.08,0.0525,0.0625,0.0475,0.055,0.0525,0.0625,0.04,0.03,0.025,0.035,0.0275,0.03,0.0275,0.0125,0.035,0.02,0.005,0.0,0.0125,0.015
41,0.065,0.0725,0.0575,0.0425,0.06,0.04,0.0325,0.055,0.03,0.0325,0.015,0.0125,0.045,0.0325,0.0125,0.02,0.0275,0.02,0.0125,0.02,0.0175
42,0.0625,0.0675,0.095,0.0525,0.065,0.0175,0.055,0.0475,0.05,0.0375,0.04,0.04,0.015,0.0125,0.025,0.025,0.03,0.055,0.0275,0.025,0.0225
43,0.04,0.0475,0.0475,0.05,0.0425,0.0475,0.0575,0.0475,0.0575,0.04,0.0425,0.0375,0.015,0.04,0.035,0.025,0.02,0.02,0.025,0.0275,0.0075
44,0.055,0.06,0.0625,0.0475,0.0575,0.05,0.035,0.06,0.0225,0.0325,0.0375,0.0175,0.0325,0.0275,0.0325,0.0175,0.035,0.0125,0.03,0.03,0.0425
45,0.06,0.065,0.05,0.0525,0.07,0.045,0.07,0.0425,0.0225,0.0375,0.02,0.03,0.015,0.0325,0.035,0.03,0.0025,0.04,0.0125,0.0225,0.0125
46,0.06,0.0425,0.0525,0.065,0.06,0.05,0.03,0.0625,0.0525,0.0375,0.0425,0.035,0.015,0.0475,0.0275,0.0175,0.025,0.0325,0.0025,0.02,0.0175
47,0.055,0.075,0.0475,0.06,0.0525,0.0425,0.0425,0.0425,0.04,0.0475,0.045,0.02,0.035,0.0275,0.015,0.015,0.0225,0.025,0.035,0.0075,0.03
48,0.0775,0.065,0.0875,0.0475,0.03,0.0525,0.05,0.0375,0.0325,0.0325,0.035,0.0425,0.02,0.045,0.0275,0.02,0.0225,0.06,0.01,0.0325,0.005
49,0.0875,0.045,0.055,0.045,0.05,0.0625,0.0425,0.025,0.0275,0.04,0.025,0.025,0.025,0.02,0.035,0.02,0.0175,0.02,0.015,0.0225,0.02
