,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
2,0.01,0.0,0.005,0.0,0.0,0.0,0.01,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.015,0.0,0.005
3,0.005,0.015,0.015,0.01,0.005,0.0,0.005,0.005,0.005,0.005,0.01,0.02,0.015,0.005,0.0,0.015,0.0,0.01,0.015,0.005,0.03
4,0.015,0.01,0.005,0.015,0.01,0.025,0.005,0.005,0.025,0.015,0.015,0.005,0.035,0.025,0.04,0.035,0.075,0.04,0.02,0.055,0.04
5,0.045,0.025,0.035,0.01,0.05,0.045,0.025,0.025,0.035,0.05,0.08,0.09,0.04,0.1,0.155,0.11,0.085,0.13,0.13,0.18,0.125
6,0.05,0.035,0.055,0.06,0.04,0.045,0.075,0.125,0.11,0.17,0.125,0.19,0.185,0.185,0.23,0.22,0.275,0.26,0.32,0.405,0.325
7,0.05,0.04,0.045,0.06,0.05,0.085,0.1,0.155,0.19,0.26,0.29,0.305,0.36,0.47,0.425,0.45,0.51,0.485,0.495,0.5,0.505
8,0.05,0.05,0.045,0.065,0.1,0.14,0.18,0.195,0.295,0.34,0.415,0.45,0.445,0.53,0.565,0.53,0.55,0.605,0.62,0.615,0.635
9,0.09,0.05,0.075,0.095,0.115,0.135,0.175,0.26,0.305,0.345,0.41,0.595,0.58,0.56,0.67,0.715,0.625,0.69,0.71,0.74,0.71
10,0.06,0.06,0.055,0.095,0.115,0.15,0.235,0.31,0.425,0.435,0.55,0.55,0.585,0.605,0.715,0.765,0.78,0.65,0.78,0.78,0.755
11,0.02,0.085,0.115,0.07,0.13,0.175,0.21,0.285,0.455,0.465,0.575,0.64,0.625,0.6,0.685,0.675,0.785,0.72,0.765,0.795,0.85
12,0.035,0.065,0.055,0.11,0.115,0.155,0.235,0.345,0.385,0.5,0.595,0.56,0.65,0.615,0.68,0.7,0.705,0.715,0.82,0.745,0.765
13,0.055,0.075,0.06,0.06,0.12,0.19,0.24,0.365,0.34,0.53,0.545,0.645,0.57,0.665,0.625,0.7,0.695,0.745,0.74,0.83,0.715
14,0.04,0.08,0.055,0.12,0.09,0.15,0.245,0.28,0.35,0.535,0.525,0.56,0.6,0.635,0.615,0.765,0.72,0.73,0.755,0.765,0.815
15,0.05,0.055,0.07,0.06,0.1,0.185,0.24,0.34,0.355,0.505,0.605,0.545,0.7,0.635,0.82,0.695,0.72,0.76,0.8,0.775,0.87
16,0.05,0.085,0.08,0.135,0.11,0.17,0.18,0.24,0.35,0.48,0.595,0.55,0.61,0.59,0.655,0.695,0.78,0.67,0.83,0.79,0.745
17,0.06,0.04,0.065,0.105,0.1,0.24,0.295,0.305,0.375,0.41,0.505,0.57,0.575,0.645,0.785,0.7,0.685,0.7,0.795,0.785,0.815
18,0.04,0.07,0.095,0.095,0.125,0.195,0.23,0.365,0.4,0.43,0.57,0.565,0.58,0.64,0.745,0.69,0.7,0.72,0.83,0.77,0.835
19,0.065,0.065,0.08,0.1,0.1,0.22,0.225,0.315,0.455,0.425,0.505,0.54,0.63,0.705,0.665,0.665,0.73,0.74,0.78,0.785,0.81
20,0.055,0.065,0.045,0.115,0.14,0.145,0.19,0.34,0.35,0.495,0.58,0.65,0.62,0.63,0.655,0.72,0.705,0.7,0.8,0.765,0.76
21,0.05,0.075,0.05,0.11,0.125,0.205,0.2,0.305,0.36,0.47,0.46,0.52,0.595,0.665,0.58,0.735,0.73,0.82,0.79,0.855,0.795
22,0.03,0.055,0.09,0.07,0.13,0.15,0.225,0.38,0.425,0.48,0.55,0.62,0.61,0.66,0.725,0.735,0.78,0.755,0.79,0.855,0.875
23,0.03,0.055,0.05,0.09,0.07,0.14,0.245,0.31,0.34,0.455,0.53,0.525,0.635,0.595,0.68,0.73,0.695,0.73,0.72,0.725,0.825
24,0.065,0.055,0.035,0.095,0.105,0.15,0.245,0.35,0.37,0.485,0.5,0.565,0.65,0.61,0.61,0.81,0.7,0.725,0.755,0.885,0.755
25,0.075,0.06,0.035,0.06,0.14,0.145,0.295,0.36,0.38,0.425,0.375,0.665,0.66,0.62,0.645,0.715,0.625,0.72,0.75,0.78,0.775
26,0.045,0.085,0.045,0.115,0.13,0.205,0.27,0.275,0.355,0.495,0.555,0.47,0.635,0.625,0.68,0.74,0.66,0.7,0.79,0.83,0.825
27,0.035,0.055,0.085,0.12,0.125,0.13,0.265,0.345,0.4,0.43,0.525,0.61,0.58,0.695,0.67,0.675,0.77,0.715,0.75,0.795,0.785
28,0.055,0.055,0.09,0.115,0.155,0.19,0.25,0.36,0.395,0.56,0.515,0.45,0.66,0.7,0.7,0.73,0.71,0.745,0.77,0.755,0.81
29,0.06,0.03,0.055,0.09,0.115,0.195,0.27,0.25,0.41,0.51,0.535,0.63,0.545,0.53,0.7,0.75,0.77,0.745,0.765,0.765,0.755
30,0.085,0.065,0.105,0.09,0.15,0.195,0.26,0.315,0.42,0.425,0.51,0.595,0.625,0.7,0.65,0.76,0.81,0.79,0.81,0.735,0.755
31,0.03,0.055,0.07,0.1,0.175,0.12,0.2,0.355,0.435,0.435,0.465,0.59,0.58,0.68,0.62,0.68,0.695,0.77,0.78,0.805,0.79
32,0.06,0.085,0.085,0.085,0.1,0.115,0.245,0.295,0.395,0.5,0.5,0.615,0.65,0.71,0.685,0.69,0.71,0.745,0.79,0.875,0.785
33,0.05,0.05,0.115,0.1,0.135,0.145,0.18,0.31,0.38,0.525,0.465,0.57,0.645,0.67,0.625,0.675,0.7,0.73,0.71,0.78,0.745
34,0.03,0.06,0.055,0.13,0.09,0.145,0.22,0.355,0.4,0.46,0.49,0.555,0.635,0.615,0.61,0.745,0.755,0.785,0.785,0.775,0.805
