,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32,0.055,0.0775,0.075,0.105,0.125,0.1375,0.2225,0.315,0.3775,0.4875,0.4725,0.6025,0.6475,0.685,0.665,0.7,0.7125,0.735,0.7825,0.8625,0.7825
33,0.0575,0.065,0.115,0.1,0.1325,0.1625,0.1975,0.305,0.3725,0.4975,0.47,0.5425,0.65,0.66,0.6225,0.6675,0.69,0.725,0.7175,0.7775,0.74
34,0.0325,0.075,0.07,0.1375,0.11,0.1675,0.22,0.345,0.39,0.435,0.485,0.54,0.61,0.5925,0.605,0.74,0.765,0.7725,0.76,0.7775,0.8125
35,0.06,0.0775,0.0875,0.0875,0.125,0.15,0.2575,0.3325,0.3725,0.3825,0.55,0.545,0.61,0.6375,0.645,0.7225,0.7225,0.71,0.73,0.73,0.8175
36,0.05,0.075,0.0875,0.1,0.1675,0.1875,0.2775,0.3675,0.33,0.5,0.485,0.595,0.665,0.63,0.7175,0.7425,0.7375,0.695,0.74,0.8075,0.7825
37,0.0375,0.055,0.0975,0.095,0.1375,0.165,0.3025,0.315,0.3525,0.525,0.4675,0.5375,0.5075,0.655,0.6625,0.725,0.7325,0.7275,0.745,0.7175,0.7325
38,0.0425,0.0575,0.08,0.13,0.1325,0.215,0.25,0.31,0.41,0.525,0.54,0.6175,0.6425,0.5875,0.71,0.7975,0.705,0.76,0.815,0.785,0.745
39,0.0425,0.075,0.075,0.0925,0.1275,0.14,0.295,0.32,0.33,0.415,0.485,0.5175,0.59,0.65,0.75,0.7325,0.6325,0.745,0.7,0.7825,0.7175
40,0.06,0.055,0.075,0.0925,0.135,0.2025,0.215,0.2875,0.34,0.535,0.515,0.5925,0.6225,0.6225,0.695,0.6475,0.7075,0.865,0.79,0.745,0.7025
41,0.05,0.065,0.0825,0.1475,0.14,0.16,0.2475,0.295,0.4225,0.3775,0.525,0.64,0.56,0.6525,0.72,0.725,0.75,0.735,0.72,0.6725,0.7075
42,0.07,0.06,0.0775,0.11,0.145,0.2275,0.195,0.3325,0.3925,0.415,0.415,0.5375,0.645,0.65,0.6325,0.79,0.6675,0.675,0.775,0.7975,0.82
43,0.07,0.0775,0.0675,0.085,0.0975,0.18,0.21,0.3575,0.3775,0.4925,0.445,0.5675,0.6425,0.6,0.6625,0.665,0.7125,0.74,0.75,0.775,0.8475
44,0.075,0.0875,0.0775,0.1075,0.13,0.165,0.255,0.2625,0.37,0.46,0.4025,0.6475,0.61,0.715,0.6625,0.7225,0.72,0.7625,0.7875,0.7575,0.69
45,0.04,0.0775,0.0825,0.13,0.12,0.225,0.2475,0.29,0.395,0.43,0.5375,0.5425,0.635,0.6175,0.74,0.6825,0.765,0.745,0.7925,0.79,0.8625
46,0.055,0.065,0.0625,0.0975,0.125,0.1775,0.2425,0.325,0.42,0.4275,0.455,0.5825,0.58,0.6725,0.635,0.725,0.66,0.7525,0.8125,0.8,0.82
47,0.06,0.085,0.085,0.105,0.14,0.1725,0.24,0.3075,0.4,0.4275,0.4425,0.61,0.655,0.6475,0.6975,0.6675,0.69,0.7375,0.7025,0.835,0.8225
48,0.05,0.065,0.0725,0.105,0.1275,0.16,0.28,0.29,0.465,0.405,0.4475,0.555,0.5925,0.595,0.7025,0.7,0.7625,0.765,0.8075,0.7475,0.81
49,0.0575,0.0675,0.0675,0.0775,0.1275,0.1775,0.2475,0.3375,0.3325,0.4775,0.485,0.545,0.65,0.57,0.685,0.785,0.705,0.735,0.77,0.8075,0.785
