,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32,1.0,0.995,0.9975,1.0,0.9975,0.9825,0.95,0.925,0.9,0.7725,0.625,0.42,0.4,0.2125,0.1975,0.16,0.15,0.065,0.0775,0.095,0.11
33,0.9975,1.0,0.9975,0.9925,0.9925,0.985,0.9825,0.96,0.895,0.7775,0.7025,0.5175,0.4075,0.355,0.2175,0.1675,0.13,0.1275,0.1175,0.075,0.095
34,0.9975,1.0,0.9975,1.0,0.9925,0.9875,0.9725,0.93,0.8925,0.84,0.76,0.58,0.465,0.4025,0.26,0.205,0.155,0.125,0.1625,0.1575,0.1075
35,1.0,0.995,0.9975,1.0,0.995,0.985,0.9675,0.97,0.9025,0.8425,0.7675,0.635,0.5275,0.4325,0.285,0.18,0.23,0.175,0.16,0.1675,0.1175
36,1.0,1.0,1.0,1.0,0.9975,0.9975,0.985,0.9725,0.945,0.91,0.8,0.725,0.585,0.45,0.3725,0.315,0.27,0.19,0.165,0.17,0.15
37,1.0,1.0,1.0,1.0,0.9975,0.9925,0.98,0.97,0.9375,0.955,0.8025,0.7,0.5825,0.505,0.415,0.3575,0.255,0.22,0.21,0.2175,0.21
38,1.0,0.9975,1.0,0.9975,0.995,0.9925,0.985,0.98,0.95,0.95,0.905,0.7825,0.6575,0.515,0.4175,0.37,0.285,0.275,0.1925,0.2075,0.22
39,1.0,1.0,0.9975,0.9975,0.995,1.0,0.9975,0.985,0.9775,0.9375,0.8725,0.8025,0.695,0.62,0.5475,0.4375,0.3825,0.2875,0.3,0.2575,0.2225
40,1.0,1.0,0.9975,1.0,0.9975,1.0,0.995,0.99,0.955,0.9575,0.91,0.83,0.7575,0.6625,0.535,0.4825,0.38,0.35,0.2725,0.25,0.25
41,1.0,1.0,1.0,1.0,1.0,0.9975,0.9975,0.9925,0.985,0.97,0.935,0.8925,0.845,0.7075,0.56,0.5775,0.44,0.3825,0.3875,0.365,0.27
42,1.0,1.0,1.0,1.0,1.0,1.0,0.9975,0.9875,0.9925,0.97,0.9425,0.8975,0.8775,0.7575,0.745,0.58,0.4225,0.4025,0.395,0.35,0.3675
43,1.0,1.0,1.0,1.0,1.0,1.0,0.995,0.9925,0.99,0.9675,0.9575,0.9275,0.875,0.7625,0.7125,0.6925,0.5575,0.51,0.4525,0.3725,0.3375
44,1.0,0.9975,1.0,1.0,1.0,0.9975,0.9975,1.0,1.0,0.985,0.9675,0.9175,0.915,0.8075,0.715,0.7225,0.5975,0.52,0.51,0.43,0.45
45,1.0,1.0,1.0,0.9975,0.9975,1.0,0.9975,0.9925,0.99,0.99,0.97,0.945,0.915,0.87,0.7775,0.7025,0.6275,0.54,0.565,0.495,0.4675
46,1.0,1.0,1.0,0.9975,1.0,0.9975,1.0,0.995,0.995,0.995,0.97,0.9575,0.9425,0.88,0.8325,0.7275,0.7225,0.66,0.555,0.4925,0.475
47,1.0,1.0,1.0,1.0,1.0,1.0,0.9975,0.9975,1.0,0.995,0.99,0.9675,0.94,0.875,0.89,0.815,0.7525,0.625,0.5725,0.56,0.5275
48,1.0,1.0,1.0,1.0,1.0,1.0,0.9975,1.0,1.0,0.99,0.99,0.9825,0.925,0.9125,0.88,0.8325,0.7225,0.67,0.6225,0.6075,0.535
49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,0.995,0.99,0.9725,0.97,0.925,0.9075,0.845,0.7475,0.69,0.665,0.59,0.5525
