,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
36,0.045,0.065,0.065,0.095,0.095,0.11,0.13,0.19,0.185,0.23,0.315,0.305,0.35,0.34,0.425,0.41,0.585,0.52,0.58,0.54,0.635
37,0.07,0.08,0.09,0.12,0.13,0.055,0.14,0.16,0.21,0.275,0.22,0.28,0.305,0.415,0.375,0.47,0.51,0.56,0.515,0.525,0.605
38,0.035,0.1,0.105,0.12,0.14,0.135,0.165,0.195,0.21,0.27,0.3,0.365,0.285,0.43,0.39,0.505,0.55,0.52,0.435,0.615,0.53
39,0.05,0.065,0.09,0.095,0.11,0.115,0.175,0.19,0.195,0.26,0.295,0.315,0.325,0.445,0.46,0.5,0.46,0.55,0.56,0.61,0.61
40,0.1,0.065,0.09,0.105,0.095,0.105,0.13,0.185,0.2,0.24,0.27,0.25,0.365,0.36,0.42,0.45,0.455,0.59,0.57,0.54,0.56
41,0.09,0.065,0.055,0.095,0.125,0.11,0.175,0.175,0.165,0.29,0.225,0.31,0.39,0.275,0.44,0.495,0.495,0.465,0.655,0.56,0.625
42,0.06,0.065,0.07,0.1,0.135,0.105,0.165,0.17,0.19,0.225,0.275,0.325,0.36,0.385,0.46,0.475,0.48,0.55,0.6,0.625,0.58
43,0.065,0.055,0.11,0.125,0.1,0.1,0.115,0.2,0.22,0.225,0.31,0.26,0.37,0.415,0.445,0.42,0.535,0.51,0.455,0.565,0.66
44,0.075,0.055,0.09,0.1,0.1,0.135,0.12,0.195,0.21,0.335,0.24,0.31,0.445,0.475,0.46,0.5,0.56,0.555,0.585,0.62,0.63
45,0.065,0.105,0.075,0.07,0.085,0.14,0.16,0.19,0.2,0.155,0.29,0.33,0.285,0.485,0.42,0.43,0.505,0.53,0.54,0.62,0.535
46,0.055,0.09,0.055,0.1,0.095,0.12,0.14,0.145,0.18,0.235,0.25,0.275,0.34,0.44,0.49,0.495,0.495,0.545,0.525,0.59,0.665
47,0.07,0.06,0.09,0.08,0.1,0.115,0.13,0.16,0.19,0.315,0.24,0.28,0.39,0.39,0.415,0.375,0.575,0.525,0.585,0.645,0.55
48,0.075,0.07,0.06,0.07,0.095,0.155,0.125,0.17,0.23,0.21,0.28,0.325,0.32,0.34,0.395,0.44,0.485,0.44,0.485,0.57,0.65
49,0.05,0.075,0.085,0.08,0.135,0.135,0.14,0.18,0.17,0.19,0.215,0.255,0.315,0.34,0.385,0.425,0.5,0.51,0.65,0.58,0.615
